PlateNumb,RouteUID,RouteName,SubRouteUID,SubRouteName,Direction,StopUID,StopName,StopSequence,DutyStatus,BusStatus,A2EventType,GPSTime,TripStartTime,TripStartTimeType
043-U5,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213045,中華路北站,44,1,0,1,2025-10-22T11:20:12+08:00,2025-10-22T10:00:57+08:00,0
045-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE153800,深丘里(板橋放送所),15,1,0,1,2025-10-22T11:19:57+08:00,2025-10-22T10:50:52+08:00,0
046-U5,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15324,德昌街口,29,1,0,1,2025-10-22T11:20:06+08:00,2025-10-22T10:28:22+08:00,0
047-U5,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15315,臺北車站(忠孝),20,1,0,1,2025-10-22T11:20:02+08:00,2025-10-22T10:42:34+08:00,0
205-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15205,捷運府中站(府中路),11,1,0,1,2025-10-22T11:19:20+08:00,2025-10-22T11:04:56+08:00,0
206-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15236,西藏路口,38,1,0,1,2025-10-22T11:20:11+08:00,2025-10-22T10:17:01+08:00,0
208-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE194687,臺北客運板橋前站(藝文),1,1,0,0,2025-10-22T11:17:21+08:00,2025-10-22T11:17:21+08:00,0
258-U5,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15312,南京林森路口,17,1,0,1,2025-10-22T11:20:47+08:00,2025-10-22T10:53:52+08:00,0
259-U5,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15394,名來新城(中正路),61,1,0,0,2025-10-22T11:20:43+08:00,2025-10-22T09:47:21+08:00,0
261-U5,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15312,南京林森路口,17,1,0,1,2025-10-22T11:20:25+08:00,2025-10-22T10:57:11+08:00,0
265-U5,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213116,新北市政府(新府路),50,1,0,0,2025-10-22T11:20:08+08:00,2025-10-22T09:58:56+08:00,0
266-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15290,民生國中,64,1,0,1,2025-10-22T11:19:39+08:00,2025-10-22T09:17:51+08:00,0
267-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15288,莊敬里,66,2,,1,2025-10-22T11:18:55+08:00,2025-10-22T09:14:56+08:00,0
268-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15219,連城中正路口,28,1,0,0,2025-10-22T11:20:40+08:00,2025-10-22T10:27:38+08:00,0
366-U5,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15308,南京龍江路口,13,1,0,1,2025-10-22T11:20:42+08:00,2025-10-22T11:02:13+08:00,0
367-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15252,行政院,46,1,0,0,2025-10-22T11:20:28+08:00,2025-10-22T09:57:56+08:00,0
