PlateNumb,RouteUID,RouteName,SubRouteUID,SubRouteName,Direction,StopUID,StopName,StopSequence,DutyStatus,BusStatus,A2EventType,GPSTime,TripStartTime,TripStartTimeType
042-U5,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213045,中華路北站,44,1,0,0,2025-10-18T13:22:27+08:00,2025-10-18T12:00:53+08:00,0
208-U5,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213032,中和國稅局,31,1,0,0,2025-10-18T13:24:04+08:00,2025-10-18T12:31:49+08:00,0
258-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15224,中和國稅局,31,1,0,1,2025-10-18T13:27:52+08:00,2025-10-18T12:39:10+08:00,0
265-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15260,林森北路一,50,1,0,0,2025-10-18T13:27:29+08:00,2025-10-18T11:44:11+08:00,0
467-FZ,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15270,捷運南京復興站,55,1,0,0,2025-10-18T13:28:06+08:00,2025-10-18T11:51:34+08:00,0
EAA-150,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213116,新北市政府(新府路),50,1,0,0,2025-10-18T13:27:24+08:00,2025-10-18T12:00:43+08:00,0
EAA-152,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15298,民生國中,3,1,0,1,2025-10-18T13:28:11+08:00,2025-10-18T13:25:36+08:00,0
EAA-155,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15288,莊敬里,66,1,0,1,2025-10-18T13:19:36+08:00,2025-10-18T11:14:55+08:00,0
EAA-156,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15205,捷運府中站(府中路),11,1,0,1,2025-10-18T13:27:39+08:00,2025-10-18T13:12:51+08:00,0
EAA-158,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15203,板橋戶政事務所,9,1,0,1,2025-10-18T13:27:55+08:00,2025-10-18T13:19:43+08:00,0
EAL-0072,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213093,西藏路口,27,1,0,1,2025-10-18T13:27:58+08:00,2025-10-18T12:29:54+08:00,0
EAL-0073,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15232,萬大國小,36,1,0,0,2025-10-18T13:27:46+08:00,2025-10-18T12:12:50+08:00,0
EAL-0077,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15392,板橋國中(435藝文特區),60,1,0,0,2025-10-18T13:27:30+08:00,2025-10-18T11:45:40+08:00,0
EAL-0078,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15224,中和國稅局,31,1,0,0,2025-10-18T13:27:47+08:00,2025-10-18T12:27:09+08:00,0
EAL-0079,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15390,港尾福德宮,58,1,0,0,2025-10-18T13:27:34+08:00,2025-10-18T11:58:20+08:00,0
EAL-0080,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15217,中和高中(員山路),26,1,0,1,2025-10-18T13:27:39+08:00,2025-10-18T12:44:53+08:00,0
EAL-0081,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15391,港尾,59,1,0,1,2025-10-18T13:28:12+08:00,2025-10-18T11:50:29+08:00,0
EAL-0082,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15288,莊敬里,66,1,0,1,2025-10-18T13:19:31+08:00,2025-10-18T11:24:47+08:00,0
EAL-0083,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15394,名來新城(中正路),61,1,0,1,2025-10-18T13:28:18+08:00,2025-10-18T11:55:33+08:00,0
EAL-0087,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE153798,新北市政府(新府路),51,1,0,0,2025-10-18T13:27:21+08:00,2025-10-18T12:03:45+08:00,0
EAL-0089,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15335,員山派出所,41,1,0,1,2025-10-18T13:27:48+08:00,2025-10-18T12:15:40+08:00,0
EAL-0092,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213060,西松國小,59,1,0,0,2025-10-18T13:27:40+08:00,2025-10-18T11:31:11+08:00,0
EAL-0093,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15315,臺北車站(忠孝),20,1,0,1,2025-10-18T13:19:28+08:00,2025-10-18T12:44:25+08:00,0
EAL-0095,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15236,西藏路口,38,1,0,0,2025-10-18T13:28:06+08:00,2025-10-18T12:18:58+08:00,0
EAL-0096,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15333,連城路,39,1,0,1,2025-10-18T13:28:03+08:00,2025-10-18T12:31:27+08:00,1
EAL-0097,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15211,環球購物中心,19,1,0,1,2025-10-18T13:27:59+08:00,2025-10-18T12:54:50+08:00,0
EAL-0098,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15315,臺北車站(忠孝),20,1,0,0,2025-10-18T13:27:47+08:00,2025-10-18T12:45:33+08:00,0
