PlateNumb,RouteUID,RouteName,SubRouteUID,SubRouteName,Direction,StopUID,StopName,StopSequence,DutyStatus,BusStatus,A2EventType,GPSTime,TripStartTime,TripStartTimeType
208-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15288,莊敬里,66,1,0,1,2025-10-18T09:17:16+08:00,2025-10-18T07:23:00+08:00,0
258-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15224,中和國稅局,31,1,0,1,2025-10-18T09:22:52+08:00,2025-10-18T08:24:53+08:00,0
EAA-150,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15250,臺北車站(忠孝),45,1,0,0,2025-10-18T09:20:41+08:00,2025-10-18T07:56:57+08:00,0
EAA-152,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15382,國泰街口,47,1,0,1,2025-10-18T09:22:51+08:00,2025-10-18T08:10:38+08:00,0
EAA-153,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213013,萬坪公園,12,1,0,1,2025-10-18T09:20:38+08:00,2025-10-18T09:01:08+08:00,0
EAA-155,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15326,果菜市場,31,1,0,0,2025-10-18T09:21:16+08:00,2025-10-18T08:35:44+08:00,0
EAA-156,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15306,南京敦化路口(小巨蛋),11,1,0,0,2025-10-18T09:22:56+08:00,2025-10-18T09:08:21+08:00,0
EAA-157,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15314,行政院,19,1,0,0,2025-10-18T09:22:53+08:00,2025-10-18T08:53:10+08:00,0
EAA-158,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213048,青島林森路口,47,1,0,0,2025-10-18T09:22:28+08:00,2025-10-18T07:59:52+08:00,0
EAL-0072,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15242,大埔街,41,1,0,1,2025-10-18T09:22:08+08:00,2025-10-18T08:10:52+08:00,0
EAL-0077,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15242,大埔街,41,1,0,1,2025-10-18T09:22:17+08:00,2025-10-18T08:06:12+08:00,0
EAL-0080,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15310,捷運松江南京站,15,1,0,1,2025-10-18T09:22:56+08:00,2025-10-18T09:00:34+08:00,0
EAL-0082,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15296,新益里,2,1,0,1,2025-10-18T09:21:39+08:00,2025-10-18T09:20:40+08:00,0
EAL-0083,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15389,大庭新村,57,1,0,0,2025-10-18T09:22:45+08:00,2025-10-18T07:43:07+08:00,0
EAL-0086,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15212,板橋監理站,20,1,0,0,2025-10-18T09:22:54+08:00,2025-10-18T08:47:51+08:00,0
EAL-0088,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213081,南京吉林路口,15,1,0,0,2025-10-18T09:22:53+08:00,2025-10-18T09:00:46+08:00,0
EAL-0089,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15246,捷運西門站,43,1,0,0,2025-10-18T09:22:19+08:00,2025-10-18T08:08:52+08:00,0
EAL-0091,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213111,環球購物中心,45,1,0,1,2025-10-18T09:22:35+08:00,2025-10-18T08:00:33+08:00,0
EAL-0092,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15309,南京建國路口,14,1,0,0,2025-10-18T09:22:41+08:00,2025-10-18T09:03:01+08:00,1
EAL-0096,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15339,板橋監理站,45,1,0,0,2025-10-18T09:22:56+08:00,2025-10-18T08:23:32+08:00,1
EAL-0098,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15213,積穗,21,2,,1,2025-10-18T09:20:40+08:00,2025-10-18T08:39:51+08:00,0
EAL-0099,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15288,莊敬里,66,2,,1,2025-10-18T09:18:04+08:00,2025-10-17T21:44:51+08:00,0
EAL-0100,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15337,員山公園,43,1,0,1,2025-10-18T09:22:19+08:00,2025-10-18T08:15:41+08:00,0
EAL-1157,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15288,莊敬里,66,2,,1,2025-10-18T09:18:16+08:00,2025-10-18T07:24:56+08:00,0
EAL-1158,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15198,板橋國中(435藝文特區),4,1,0,1,2025-10-18T09:22:11+08:00,2025-10-18T09:19:50+08:00,0
EAL-1160,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213097,華中橋,31,1,0,0,2025-10-18T09:22:03+08:00,2025-10-18T08:30:36+08:00,0
EAL-1162,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15208,民族區運路口,16,1,0,0,2025-10-18T09:22:53+08:00,2025-10-18T08:55:17+08:00,0
EAL-1163,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15203,板橋戶政事務所,9,1,0,1,2025-10-18T09:22:26+08:00,2025-10-18T09:11:57+08:00,0
EAL-1168,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15319,聯合醫院和平院區,24,1,0,1,2025-10-18T09:22:35+08:00,2025-10-18T08:45:31+08:00,0
EAL-1169,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15308,南京龍江路口,13,1,0,0,2025-10-18T09:22:54+08:00,2025-10-18T09:04:33+08:00,0
EAL-1170,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15274,南京寧安街口,57,1,0,0,2025-10-18T09:22:41+08:00,2025-10-18T07:44:58+08:00,0
EAL-1172,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15314,行政院,19,1,0,0,2025-10-18T09:22:56+08:00,2025-10-18T08:54:27+08:00,0
EAL-3132,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE153798,新北市政府(新府路),51,1,0,0,2025-10-18T09:21:26+08:00,2025-10-18T08:03:31+08:00,1
EAL-3133,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE153797,深丘里(板橋放送所),50,1,0,0,2025-10-18T09:22:37+08:00,2025-10-18T07:55:37+08:00,0
EAL-3135,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15240,莒光派出所,40,1,0,0,2025-10-18T09:22:41+08:00,2025-10-18T08:15:51+08:00,0
EAL-3136,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213066,莊敬里,65,1,0,1,2025-10-18T09:22:35+08:00,2025-10-18T07:30:08+08:00,0
EAL-3137,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15202,社后,8,1,0,1,2025-10-18T09:22:22+08:00,2025-10-18T09:15:08+08:00,0
EAL-3138,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15205,捷運府中站(府中路),11,1,0,1,2025-10-18T09:22:34+08:00,2025-10-18T09:05:52+08:00,0
EAL-3139,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15290,民生國中,64,1,0,1,2025-10-18T09:22:39+08:00,2025-10-18T07:33:54+08:00,0
EAL-3150,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213030,連城錦和路口(暫時裁撤),29,1,0,1,2025-10-18T09:21:35+08:00,2025-10-18T08:30:53+08:00,0
EAL-3151,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15217,中和高中(員山路),26,1,0,1,2025-10-18T09:21:51+08:00,2025-10-18T08:35:01+08:00,0
258-U5,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15226,連城景平路(暫時裁撤),32,1,0,1,2025-10-18T09:23:52+08:00,2025-10-18T08:24:53+08:00,0
EAA-150,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15252,行政院,46,1,0,0,2025-10-18T09:23:58+08:00,2025-10-18T07:56:57+08:00,0
EAA-152,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15383,電信訓練所,48,1,0,1,2025-10-18T09:23:38+08:00,2025-10-18T08:10:38+08:00,0
EAA-153,TPE19108,307西藏三民,TPE161408,307西藏往撫遠街,0,TPE213013,萬坪公園,12,1,0,0,2025-10-18T09:23:20+08:00,2025-10-18T09:01:08+08:00,0
EAA-156,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15307,捷運南京復興站,12,1,0,1,2025-10-18T09:23:14+08:00,2025-10-18T09:08:21+08:00,0
EAA-157,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15315,臺北車站(忠孝),20,1,0,0,2025-10-18T09:23:47+08:00,2025-10-18T08:53:10+08:00,0
EAL-0072,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15244,聯合醫院和平院區,42,1,0,1,2025-10-18T09:23:45+08:00,2025-10-18T08:10:52+08:00,0
EAL-0080,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15311,南京吉林路口,16,1,0,1,2025-10-18T09:24:05+08:00,2025-10-18T09:00:34+08:00,0
EAL-0082,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15298,民生國中,3,1,0,0,2025-10-18T09:24:00+08:00,2025-10-18T09:20:40+08:00,0
EAL-0083,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15390,港尾福德宮,58,1,0,0,2025-10-18T09:23:38+08:00,2025-10-18T07:43:07+08:00,0
EAL-0086,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15213,積穗,21,1,0,0,2025-10-18T09:23:42+08:00,2025-10-18T08:47:51+08:00,0
EAL-0088,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213082,南京林森路口,16,1,0,1,2025-10-18T09:23:23+08:00,2025-10-18T09:00:46+08:00,0
EAL-0089,TPE16111,307,TPE157463,307莒光往撫遠街,0,TPE15248,中華路北站,44,1,0,1,2025-10-18T09:23:14+08:00,2025-10-18T08:08:52+08:00,0
EAL-0091,TPE19108,307西藏三民,TPE161407,307西藏往板橋前站,1,TPE213112,國泰街口,46,1,0,0,2025-10-18T09:23:58+08:00,2025-10-18T08:00:33+08:00,0
EAL-0092,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15310,捷運松江南京站,15,1,0,0,2025-10-18T09:23:36+08:00,2025-10-18T09:03:01+08:00,1
EAL-0096,TPE16111,307,TPE157462,307莒光往板橋前站,1,TPE15340,環球購物中心,46,1,0,1,2025-10-18T09:23:07+08:00,2025-10-18T08:23:32+08:00,1
